43
3
0.00027952903291517117,0.07166835903867563,0.849978469005749,0.20824131960378411
0.458313534988276,0.27614826371271584,0.63359309638326,0.2142809930230597
0.07452414790125106,0.5592387810406455,0.46586076313562297,0.9949815012736607
0.867143681177322,0.5009331031793688,0.8051189781006962,0.7503374325645521
0.16561532619411323,0.8001267947476612,0.2843383184859314,0.08997244899203816
0.2730637415159002,0.9741909347202338,0.14034133158049666,0.15348898511821307
0.1431581263730567,0.4698842817159362,0.4623963252975505,0.36499786356193675
0.8080452236140565,0.7099787510128492,0.06380578262977632,0.303886230686254
0.4258032869817687,0.7694592433100137,0.8198590100801154,0.7218362540598299
0.7568704850395348,0.5408570269233952,0.8291393372705808,0.8869212245419092
0.7683426820497057,0.8219721477734514,0.04926339049793049,0.4284625978287975
0.3879187205607395,0.27399081238936696,0.4020958871064695,0.6559840031166438
0.3147296543832927,0.38283329292260837,0.43023812519784854,0.9078306391081645
0.2014349049873123,0.9640000584967667,0.20221966757414656,0.5512840222373161
0.43412313318481854,0.7189601164868044,0.6486423165349957,0.35010094573691775
0.9813445996975333,0.8017098010232333,0.6907811762494993,0.3600392410941181
0.22682015640258357,0.8587679433537228,0.9127246179876514,0.4479469375711025
0.5230248915739636,0.6058183019240064,0.05981227410850121,0.04697468509040681
0.033680905232651215,0.5920504552055278,0.07597994673879527,0.4152117470921737
0.38322767976194816,0.372310110347963,0.9886983653431627,0.8808134383320232
0.25820399639523595,0.054909765694596824,0.8932647188782832,0.4559939665522792
0.16074227472002034,0.4463630546174896,0.6095815566128122,0.18178881025287574
0.6520431785581152,0.6876013255877088,0.3865028197199606,0.7702374241618426
0.5856127620004983,0.6751546723594913,0.21605537690591348,0.5955073395018734
0.22718002963235118,0.6833756416073109,0.2986793344015073,0.412973994822588
0.6876450225583585,0.337745771592442,0.055783355270897284,0.789174378168133
0.6610215298924621,0.7728289723142104,0.1587353062894451,0.7168099940289202
0.25258441834240886,0.081353919491026,0.19204785535618774,0.555161990378647
0.21481399480405172,0.4582865805222125,0.9428311724930498,0.7108863883382984
0.21331550983089886,0.08991974332096586,0.7617960161168208,0.09364246277042887
0.9540886734995463,0.09422080961148849,0.02576616709548052,0.08771412483041385
0.08337201369629399,0.5552817033640733,0.02963112975486748,0.10792913052504882
0.004003256617017059,0.653836672344239,0.707780764626217,0.9844296726381999
0.6562045582271118,0.8389729776156373,0.5791322167910411,0.41535911161041483
0.39148243325569687,0.46210300447654773,0.27360939799551787,0.4111537087923456
0.34427966315278347,0.8349218936469502,0.9789800346545235,0.621562651340685
0.14364699115363344,0.6487803350012401,0.11953178504555562,0.7646635991290485
0.28809473924599327,0.49052940510865595,0.8278920462013813,0.9528293471818307
0.8161272643524227,0.6808518884982633,0.7955678669788536,0.004054305609001996
0.6599490424651722,0.5349336053397665,0.6012476650776096,0.43049948139911554
0.20951780632118178,0.8220862580526662,0.7826105791445115,0.5416871142743436
0.738961737332802,0.40618923264444173,0.20214851726392613,0.94089790574219
0.25329782305710125,0.4839285317941371,0.9277611666156654,0.12938509307937673
16
9
1
